Compound,Negative,Neutral,Positive,Source_Account,Timestamp,Tweets,Tweets_Ago
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 06:42:06 +0000 2018,@FoxNews what crimes? are there 900 children of @fox employees serving in the military we can interview? @CNN @MSNBC,90
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 06:37:41 +0000 2018,"RT @fox: I’ve spent a little bit of time with my photo backlog today and decided to publish a few selected shots to @unsplash. 📸 ✌️

https:…",91
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 06:24:19 +0000 2018,"@ThePerezHilton @realDonaldTrump @seanhannity It’s not @Fox being caught actually releasing false news reports, buddy. 🦊",92
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 06:18:24 +0000 2018,@fox @unsplash Those are 👌🏼,93
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 06:14:40 +0000 2018,@JanCoxB @FoxNews @POTUS @fox It's negotiating....it's done in business deals every day.. Get schooled..,94
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 05:54:48 +0000 2018,@Deplorablerenee @boominator64 @FoxNews @cjtfarrell @fox Here you go... https://t.co/ZH3PH9qWJ0,95
-0.0516,0.126,0.758,0.116,@Fox,Sun Jan 07 05:51:22 +0000 2018,"@Deplorablerenee @boominator64 @FoxNews @cjtfarrell @fox He didn’t increase the debt by that much, research it. The… https://t.co/i3QDdBk0Ef",96
0.7964,0.0,0.728,0.272,@Fox,Sun Jan 07 05:51:21 +0000 2018,RT @OneMain: The @OneMainRacing team is looking to defend its win at @TalladegaSuperS. Cheer on @Elliott_Sadler at 1 pm on @FOX. https://t.…,97
-0.5483,0.181,0.819,0.0,@Fox,Sun Jan 07 05:49:51 +0000 2018,@Deplorablerenee @boominator64 @FoxNews @cjtfarrell @fox Will believe it when I see it but it’s highly doubtful. Cu… https://t.co/0OxWoriTRi,98
-0.3802,0.11,0.89,0.0,@Fox,Sun Jan 07 05:37:16 +0000 2018,"RT @mvm72448: @fox @realDonaldTrump @seanhannity
Tom Hanks and Meryl Streep in the new movie ""post"".  Boycott it!  More BS from the left.…",99
-0.3802,0.11,0.89,0.0,@Fox,Sun Jan 07 05:30:06 +0000 2018,"RT @mvm72448: @fox @realDonaldTrump @seanhannity
Tom Hanks and Meryl Streep in the new movie ""post"".  Boycott it!  More BS from the left.…",100
-0.3612,0.168,0.751,0.081,@NewYorkTimes,Sun Jan 07 17:36:29 +0000 2018,Neither apologize to Blacks for the dirty deeds against African Americans. @blackvoices @RawStory @amjoyshow… https://t.co/TkjTaAdfPl,1
-0.1027,0.072,0.928,0.0,@NewYorkTimes,Sun Jan 07 16:29:34 +0000 2018,"A man from from Elgin, Illinois, a suburb of Chicago, who opened his basement to homeless people on freezing nights… https://t.co/FjvHPB6zXr",2
0.872,0.0,0.632,0.368,@NewYorkTimes,Sun Jan 07 16:15:04 +0000 2018,Rich people have always been supportive of their regimes - the Baathists in Iraq had a great life under Hussein. Th… https://t.co/jRlKZK1Vck,3
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 16:13:16 +0000 2018,#VotePrimaries #Vote2018 #Vote2019 #Vote2020 #EveryVoteCounts #YouWorkForUs #TownHallsAreImportant #TownHall… https://t.co/dgE9b8TSAh,4
0.5574,0.0,0.769,0.231,@NewYorkTimes,Sun Jan 07 13:36:19 +0000 2018,@CNN @FoxNews @MSNBC @NewYorkTimes how many states have all white Supreme Courts #justiceforDoug,5
0.4926,0.0,0.834,0.166,@NewYorkTimes,Sun Jan 07 12:12:15 +0000 2018,"Funny and spot-on!  @newyorktimes op-ed columnist #gailcollins reminds us that, “there’s too much talk about the... https://t.co/QPctyamhTw",6
0.296,0.0,0.864,0.136,@NewYorkTimes,Sun Jan 07 09:23:15 +0000 2018,@jayrosen_nyu @setislady @brianstelter He &amp; Haberman should join @foxnews for spreading the #TrumpGopPropaganda. Wh… https://t.co/IntSH5KL15,7
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 01:06:02 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/MFKIfsKOUT,8
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 01:04:52 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/ZvFbKoQwa8,9
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 01:04:03 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/0K4KfwTEqq,10
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 01:02:01 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/mkUqOrOE9c,11
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 01:01:11 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/RqG8facJ0V,12
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:53:42 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/YafG0DgCct,13
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:50:44 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/HojWGpZDmz,14
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:48:50 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/DaCnk2CV5U,15
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:46:37 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/CGYryYEig4,16
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:44:31 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/O4675VKYeO,17
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:25:34 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/4rBMOv65AU,18
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:22:40 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/ZmMUONOSym,19
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:20:35 +0000 2018,@DanielBlancoPz @Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es… https://t.co/FNsu3r38n9,20
0.0,0.0,1.0,0.0,@NewYorkTimes,Sun Jan 07 00:20:04 +0000 2018,"130 Miles, 8 Days, 1 Spellbound Photographer on Kodiak Island: How an epic hiking and packrafting trip on Kodiak Is… https://t.co/IWjJj3Lamp",21
-0.6792,0.223,0.777,0.0,@NewYorkTimes,Sat Jan 06 22:07:26 +0000 2018,@Cernovich @ShaunaGee I couldn't even read such rubbish!!  @NewYorkTimes is racist for all their black against whit… https://t.co/eWlpR5UTOS,22
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 16:12:02 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,23
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 16:08:54 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,24
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 16:04:23 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,25
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 15:59:58 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,26
0.4767,0.0,0.819,0.181,@NewYorkTimes,Sat Jan 06 14:13:39 +0000 2018,Illuminating story about working @newyorktimes from intelligence reporter James Risen. But why published in… https://t.co/GgHZwL40lb,27
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 03:58:29 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,28
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 03:37:06 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,29
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 01:22:32 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,30
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 01:18:04 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,31
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 01:14:45 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,32
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 01:11:48 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,33
-0.4222,0.133,0.812,0.055,@NewYorkTimes,Sat Jan 06 00:42:46 +0000 2018,"@8BitCentral Looks that way, if they don't pay these people it's highly likely that @atari staff may be arrested wh… https://t.co/H6yROz8VWP",34
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 00:07:48 +0000 2018,En Caos? @Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es… https://t.co/peMFP2oQq3,35
0.0,0.0,1.0,0.0,@NewYorkTimes,Sat Jan 06 00:03:20 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/S6bql94gWk,36
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 23:59:56 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/8oGJG8zpO3,37
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 23:55:56 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/5twgdhvooS,38
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 23:48:59 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es @EP_President… https://t.co/G2XBgQjsPP,39
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 23:44:57 +0000 2018,@RCTVenlinea @Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @AmnistiaOnline @Pontifex_es… https://t.co/V4dAlmr9v6,40
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 23:33:52 +0000 2018,@Almagro_OEA2015 @OEA_oficial @hrw_espanol @JMVivancoHRW @amnesty @Pontifex_es @EP_President @IntlCrimCourt @abc_es… https://t.co/qAvVTmbbCy,41
0.4767,0.0,0.829,0.171,@NewYorkTimes,Fri Jan 05 21:34:26 +0000 2018,"RT @mpijnappels: ""Vallen verleden tijd"", an effective Dutch fall prevention programme by @maartenskliniek in @newyorktimes https://t.co/8gO…",42
0.875,0.0,0.6,0.4,@NewYorkTimes,Fri Jan 05 20:19:24 +0000 2018,"@carigervin Yes, coq au vin is perfect for a new dutch oven. The @NewYorkTimes cooking site recipe is fantastic.",43
0.6486,0.0,0.777,0.223,@NewYorkTimes,Fri Jan 05 19:50:51 +0000 2018,"RT @thodson: We, @woub, are listed in the top 17 in the country for Journalism Solutions – along with the likes of the @newyorktimes &amp; @was…",44
0.6486,0.0,0.777,0.223,@NewYorkTimes,Fri Jan 05 19:22:23 +0000 2018,"RT @thodson: We, @woub, are listed in the top 17 in the country for Journalism Solutions – along with the likes of the @newyorktimes &amp; @was…",45
0.5859,0.0,0.826,0.174,@NewYorkTimes,Fri Jan 05 18:23:54 +0000 2018,The only way that #AGSulzberger is going to turn around #FakeNews winner of a #FakeNewsAwards @newyorktimes is to c… https://t.co/n68MGE8OA7,46
0.4738,0.0,0.808,0.192,@NewYorkTimes,Fri Jan 05 17:49:06 +0000 2018,RT @KylaGrogan: Can't believe this was #CentralPark yesterday!!  Pic courtesy of @NewYorkTimes #Snowstorm2018 https://t.co/iYbwMsoNMd,47
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 17:05:00 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,48
-0.3818,0.178,0.822,0.0,@NewYorkTimes,Fri Jan 05 16:26:00 +0000 2018,Upset by the @newyorktimes obituary of Mormon President Thomas S. Monson #unfollowthenyt https://t.co/N6l5AYm1ZJ,49
0.296,0.0,0.694,0.306,@NewYorkTimes,Fri Jan 05 15:50:13 +0000 2018,Helping Those Who #Hoard https://t.co/hAyl1qyTSO @newyorktimes,50
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 15:45:48 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,51
0.4738,0.0,0.808,0.192,@NewYorkTimes,Fri Jan 05 15:30:23 +0000 2018,RT @KylaGrogan: Can't believe this was #CentralPark yesterday!!  Pic courtesy of @NewYorkTimes #Snowstorm2018 https://t.co/iYbwMsoNMd,52
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 15:28:20 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,53
-0.296,0.306,0.694,0.0,@NewYorkTimes,Fri Jan 05 15:16:20 +0000 2018,@KylaGrogan @newyorktimes See what you're missing? 😁,54
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 15:13:46 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,55
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 15:07:10 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,56
0.4738,0.0,0.808,0.192,@NewYorkTimes,Fri Jan 05 15:04:51 +0000 2018,RT @KylaGrogan: Can't believe this was #CentralPark yesterday!!  Pic courtesy of @NewYorkTimes #Snowstorm2018 https://t.co/iYbwMsoNMd,57
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 15:02:31 +0000 2018,#InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,58
0.4738,0.0,0.781,0.219,@NewYorkTimes,Fri Jan 05 15:01:38 +0000 2018,Can't believe this was #CentralPark yesterday!!  Pic courtesy of @NewYorkTimes #Snowstorm2018 https://t.co/iYbwMsoNMd,59
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 10:53:03 +0000 2018,@NewYorkTimes español,60
0.0,0.0,1.0,0.0,@NewYorkTimes,Fri Jan 05 05:37:29 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,61
0.6486,0.0,0.777,0.223,@NewYorkTimes,Fri Jan 05 01:44:25 +0000 2018,"RT @thodson: We, @woub, are listed in the top 17 in the country for Journalism Solutions – along with the likes of the @newyorktimes &amp; @was…",62
0.4767,0.0,0.807,0.193,@NewYorkTimes,Fri Jan 05 00:32:06 +0000 2018,"""Vallen verleden tijd"", an effective Dutch fall prevention programme by @maartenskliniek in @newyorktimes https://t.co/8gOBlOoU2b",63
0.6486,0.0,0.777,0.223,@NewYorkTimes,Thu Jan 04 22:13:03 +0000 2018,"RT @thodson: We, @woub, are listed in the top 17 in the country for Journalism Solutions – along with the likes of the @newyorktimes &amp; @was…",64
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 22:10:27 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,65
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 22:05:20 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,66
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 21:55:27 +0000 2018,RT @KaporCenter: #InCaseYouMissedIt Saudi Money Fuels the Tech Industry. It's Time to Ask Why. via @newyorktimes https://t.co/XhXdgMLBT1,67
0.5707,0.0,0.575,0.425,@NewYorkTimes,Thu Jan 04 21:53:11 +0000 2018,@thodson @woub @newyorktimes @washingtonpost @OVReSRC Congrats!,68
0.6486,0.0,0.741,0.259,@NewYorkTimes,Thu Jan 04 21:45:07 +0000 2018,"We, @woub, are listed in the top 17 in the country for Journalism Solutions – along with the likes of the… https://t.co/8zXl17TfLP",69
-0.5574,0.194,0.806,0.0,@NewYorkTimes,Thu Jan 04 21:32:19 +0000 2018,@Conde_Duque @washingtonpost @newyorktimes Sin duda la prensa política es más prestigiosa y profesional que la espa… https://t.co/MFcNSXZ6CS,70
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 20:58:49 +0000 2018,@elkloden @washingtonpost @newyorktimes Ahhh... en los Estados Unidos 🇺🇸NO HAY rey ni corte ... por ello la DEMOCRACIA funciona mejor ...,71
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 20:57:07 +0000 2018,"@elkloden Debemos DENUNCIAR LA  PRENSA en #España
Es amarillista y manipuladora.
Es Frívola, alienante y servil al… https://t.co/F12Jt8wcBU",72
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 20:19:24 +0000 2018,"@NewYorkTimes_es @NewYorkTimes 

¡100 𝖉𝖎𝖆𝖘! https://t.co/oTVJTT2Oy1",73
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 18:44:17 +0000 2018,First #threewords of this @newyorktimes #headline could be used on a #dailybasis #furious #Trump #snaps… https://t.co/WmPPcwKgtF,74
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 16:42:37 +0000 2018,Wondering what new books to dive into? @pbsnewshour +@newyorktimes presents a new book club: #NowReadThis. Learn mo… https://t.co/PziyzREH8Y,75
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 16:41:20 +0000 2018,Wondering what new books to dive into? @pbsnewshour +@newyorktimes presents a new book club: #NowReadThis. Learn mo… https://t.co/2y4gS0JfT6,76
-0.7096,0.258,0.742,0.0,@NewYorkTimes,Thu Jan 04 16:21:02 +0000 2018,"https://t.co/eXklbx72lI

With the recent fatal fire in New York, this article from the @newyorktimes looks at why k… https://t.co/BDOEq3IkH4",77
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 15:40:23 +0000 2018,"@LaOtraCronica Que temas tan trascendentales y constructivos ...
Debemos DENUNCIAR LA  PRENSA en #España
Es amarill… https://t.co/TVPLzsWmvh",78
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 15:08:17 +0000 2018,@LaureeTilton @SarahLerner @washingtonpost @newyorktimes My vote in the US counts even less...I vote in MA.  Not ex… https://t.co/mkC5DQGWIk,79
0.4404,0.0,0.838,0.162,@NewYorkTimes,Thu Jan 04 15:02:04 +0000 2018,@Issybelle99 @SarahLerner @washingtonpost @newyorktimes Good question - will you be studying in Sweden? BC the infl… https://t.co/32DOZ7CWhk,80
0.4574,0.0,0.8,0.2,@NewYorkTimes,Thu Jan 04 14:07:14 +0000 2018,"In Finland, a Postal Worker Will Mow Your Lawn  https://t.co/aLtiFW29YU // Interesting! @newyorktimes https://t.co/c11prARfjK",81
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 12:05:15 +0000 2018,Sasakawa USA 2017 Journalism Fellow Seth Berkman writes in this week's @newyorktimes about baseball franchises stru… https://t.co/5GGXU4xdUk,82
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 08:50:18 +0000 2018,@LaureeTilton @SarahLerner @washingtonpost @newyorktimes Let’s see some red state refugee pieces...we need to under… https://t.co/4biJKOCLxI,83
-0.5106,0.231,0.769,0.0,@NewYorkTimes,Thu Jan 04 08:49:34 +0000 2018,@LaureeTilton @SarahLerner @washingtonpost @newyorktimes I’m also sick of “Trump voter feelings” pieces,84
0.3612,0.0,0.872,0.128,@NewYorkTimes,Thu Jan 04 08:48:30 +0000 2018,@LaureeTilton @SarahLerner @washingtonpost @newyorktimes I’d like to find a way to use my sub to influence. Also as… https://t.co/eyf6JvGh3d,85
-0.296,0.145,0.855,0.0,@NewYorkTimes,Thu Jan 04 08:46:43 +0000 2018,@Issybelle99 @SarahLerner @washingtonpost @newyorktimes I already dropped my subscriptions to both. I see no reason… https://t.co/mmg1A4Qyzn,86
0.4019,0.0,0.838,0.162,@NewYorkTimes,Thu Jan 04 08:42:37 +0000 2018,"@LaureeTilton @SarahLerner @washingtonpost @newyorktimes Yup, it’s getting old. They need to clean ranks. I subscri… https://t.co/suqg88bOAw",87
-0.8686,0.423,0.577,0.0,@NewYorkTimes,Thu Jan 04 08:41:32 +0000 2018,@SarahLerner @Issybelle99 REALLY! I'm so tired of this shit. Especially from @washingtonpost and @NewYorkTimes,88
0.0,0.0,1.0,0.0,@NewYorkTimes,Thu Jan 04 06:53:01 +0000 2018,The majority of American's did not vote for Trump so I can understand why the reaction to his NYT @NewYorkTimes int… https://t.co/7FCUPzV55y,89
0.6633,0.172,0.408,0.419,@NewYorkTimes,Thu Jan 04 03:22:52 +0000 2018,"@realDonaldTrump @CNN
@FOXANDFRIENDS @NEWYORKTIMES @WASHINGTONPOST 

Better a cruel TRUTH then a comfortable delusion.

 - Edward Abbey",90
-0.0772,0.119,0.776,0.105,@NewYorkTimes,Thu Jan 04 02:36:15 +0000 2018,"A fresh #perspective on the potential of #A.I. and #BigData. Can we use it to fight #poverty, #homelessness, and… https://t.co/V1y2IVqSUl",91
-0.7184,0.333,0.667,0.0,@NewYorkTimes,Thu Jan 04 02:18:47 +0000 2018,@TuckerCarlson @NewYorkTimes @CBSNews  #IranianProtests  Shameful media if crowd of 100 protesting anything anti-co… https://t.co/WbK1RpnREy,92
0.6124,0.104,0.625,0.271,@NewYorkTimes,Thu Jan 04 01:51:28 +0000 2018,"If you enjoyed seeing ""Isaac Oliver's Lonely Christmas"" earlier this month at #diversionary, you may enjoy reading… https://t.co/jloSWCt6aB",93
0.0,0.0,1.0,0.0,@NewYorkTimes,Wed Jan 03 18:49:39 +0000 2018,"RT @Dansereau31: @realDonaldTrump
@StephenBannon @IvankaTrump @DonaldJTrumpJr @jaredkushner  @washingtonpost @newyorktimes @CNN

POTUS ~~
T…",94
0.0,0.0,1.0,0.0,@NewYorkTimes,Wed Jan 03 18:40:40 +0000 2018,"@realDonaldTrump
@StephenBannon @IvankaTrump @DonaldJTrumpJr @jaredkushner  @washingtonpost @newyorktimes @CNN

POT… https://t.co/8PUwJJut4u",95
0.0,0.0,1.0,0.0,@NewYorkTimes,Wed Jan 03 18:18:58 +0000 2018,Sasakawa USA 2017 Journalism Fellow Seth Berkman writes in this week's @newyorktimes  about baseball franchises str… https://t.co/nqb2tl0CHt,96
0.0,0.0,1.0,0.0,@NewYorkTimes,Wed Jan 03 17:20:22 +0000 2018,@NewYorkTimes what a difference in construction costs - #NewYorkCity vs #Paris . https://t.co/GlHmLF6sQO,97
0.0,0.0,1.0,0.0,@NewYorkTimes,Wed Jan 03 17:04:36 +0000 2018,A Note From Our New Publisher https://t.co/mxUIqqkb1W #TheNewYorkTimes @NewYorkTimes,98
0.2937,0.099,0.747,0.154,@NewYorkTimes,Wed Jan 03 14:29:43 +0000 2018,RT @OlivierGuitta: #IranProtests: Kudos to @newyorktimes liberal columnist Roger Cohen- which I rarely agree with- to acknowledge that #Tru…,99
0.2937,0.099,0.747,0.154,@NewYorkTimes,Wed Jan 03 13:28:12 +0000 2018,RT @OlivierGuitta: #IranProtests: Kudos to @newyorktimes liberal columnist Roger Cohen- which I rarely agree with- to acknowledge that #Tru…,100
